campaign_id,campaign_name,date,target_audience,channel,impressions,clicks,conversions,spend,revenue_generated,roas,calculated_roas,ctr,conversion_rate,cpc,cpa
884956,Weekend Special,2024-10-08,Premium,SMS,777,283,53,53.67,265.68,3.14,4.950251537171604,0.3642213642213642,0.1872791519434629,0.18964664310954063,1.0126415094339623
38118,Festival Offer,2024-10-08,All,Email,832,91,23,50.58,228.72,3.83,4.5219454329774615,0.109375,0.25274725274725274,0.5558241758241758,2.199130434782609
552495,Flash Sale,2024-10-08,Inactive,Social Media,570,280,97,74.1,345.14,2.37,4.657759784075574,0.49122807017543857,0.3464285714285714,0.2646428571428571,0.7639175257731958
39874,Membership Drive,2024-10-08,Inactive,Email,502,290,37,69.75,431.12,1.53,6.180931899641577,0.5776892430278885,0.12758620689655173,0.24051724137931035,1.885135135135135
686336,Category Promotion,2024-10-08,Premium,SMS,446,185,88,52.07,287.69,2.29,5.52506241597849,0.4147982062780269,0.4756756756756757,0.28145945945945944,0.5917045454545454
651697,App Push Notification,2024-10-08,New Users,App,820,243,78,66.75,266.35,1.78,3.9902621722846447,0.29634146341463413,0.32098765432098764,0.27469135802469136,0.8557692307692307
975019,Email Campaign,2024-10-08,Premium,App,641,177,90,60.31,112.44,2.37,1.864367434919582,0.27613104524180965,0.5084745762711864,0.34073446327683615,0.6701111111111111
613904,Referral Program,2024-10-08,All,Social Media,637,181,30,56.81,488.47,2.05,8.59831015666256,0.28414442700156983,0.16574585635359115,0.31386740331491714,1.8936666666666668
50891,New User Discount,2024-10-09,Premium,Email,405,87,95,66.7,340.45,2.24,5.104197901049475,0.21481481481481482,1.0919540229885059,0.7666666666666667,0.7021052631578948
949682,Weekend Special,2024-10-09,All,SMS,754,158,33,57.74,259.64,3.08,4.496709386906823,0.20954907161803712,0.2088607594936709,0.3654430379746836,1.7496969696969698
324996,Festival Offer,2024-10-09,All,App,694,187,51,58.45,285.69,3.69,4.8877673224978615,0.26945244956772335,0.2727272727272727,0.3125668449197861,1.1460784313725492
343131,Flash Sale,2024-10-09,All,Social Media,573,134,95,54.72,438.79,3.56,8.018823099415206,0.2338568935427574,0.7089552238805971,0.40835820895522384,0.576
554120,Membership Drive,2024-10-09,New Users,App,700,178,61,91.58,123.67,2.29,1.3504040183446169,0.2542857142857143,0.34269662921348315,0.5144943820224719,1.501311475409836
787841,Category Promotion,2024-10-09,New Users,Social Media,560,225,47,95.01,361.6,3.28,3.805915166824545,0.4017857142857143,0.2088888888888889,0.4222666666666667,2.0214893617021277
903426,App Push Notification,2024-10-09,New Users,App,909,157,30,63.29,290.73,2.67,4.593616685100332,0.17271727172717272,0.1910828025477707,0.40312101910828024,2.1096666666666666
153194,Email Campaign,2024-10-09,New Users,SMS,588,274,22,80.98,282.28,2.55,3.485798962706841,0.46598639455782315,0.08029197080291971,0.2955474452554745,3.680909090909091
739134,Referral Program,2024-10-09,Premium,SMS,724,275,95,94.73,235.58,3.83,2.4868573841444106,0.3798342541436464,0.34545454545454546,0.34447272727272726,0.9971578947368421
5684,New User Discount,2024-10-10,New Users,SMS,975,261,94,66.65,195.64,1.61,2.935333833458364,0.2676923076923077,0.36015325670498083,0.2553639846743295,0.7090425531914895
112376,Weekend Special,2024-10-10,New Users,App,863,240,65,89.62,197.16,1.91,2.1999553671055567,0.27809965237543455,0.2708333333333333,0.3734166666666667,1.3787692307692307
304436,Festival Offer,2024-10-10,All,Email,526,184,81,64.18,107.66,3.89,1.6774696167030225,0.34980988593155893,0.44021739130434784,0.348804347826087,0.7923456790123458
872175,Flash Sale,2024-10-10,Inactive,SMS,888,129,69,97.89,424.69,3.45,4.33844110736541,0.14527027027027026,0.5348837209302325,0.7588372093023256,1.4186956521739131
528906,Membership Drive,2024-10-10,All,App,632,122,97,54.09,470.02,1.51,8.689591421704566,0.1930379746835443,0.7950819672131147,0.44336065573770495,0.5576288659793814
379354,Category Promotion,2024-10-10,New Users,Email,836,138,14,88.36,100.04,1.95,1.132186509732911,0.16507177033492823,0.10144927536231885,0.6402898550724637,6.311428571428571
625787,App Push Notification,2024-10-10,All,Social Media,937,99,78,98.84,374.0,3.42,3.7838931606636987,0.1056563500533618,0.7878787878787878,0.9983838383838384,1.2671794871794873
688857,Email Campaign,2024-10-10,New Users,Email,457,109,54,63.85,284.96,3.59,4.462960062646828,0.23851203501094093,0.4954128440366973,0.5857798165137614,1.1824074074074074
963385,Referral Program,2024-10-10,New Users,App,447,80,19,89.43,176.65,2.18,1.9752879346975287,0.1789709172259508,0.2375,1.1178750000000002,4.706842105263158
7846,New User Discount,2024-10-11,Premium,SMS,854,164,12,63.78,212.65,3.14,3.334117278143619,0.1920374707259953,0.07317073170731707,0.38890243902439026,5.315
142935,Weekend Special,2024-10-11,Inactive,App,755,270,89,66.49,357.69,1.59,5.379605955782825,0.3576158940397351,0.3296296296296296,0.24625925925925923,0.7470786516853932
511448,Festival Offer,2024-10-11,All,App,799,277,45,53.35,165.84,2.05,3.1085285848172446,0.34668335419274093,0.1624548736462094,0.19259927797833937,1.1855555555555557
113035,Flash Sale,2024-10-11,All,SMS,868,170,14,66.07,495.17,3.7,7.494626910852127,0.195852534562212,0.08235294117647059,0.38864705882352935,4.719285714285713
813659,Membership Drive,2024-10-11,Premium,SMS,788,248,41,66.65,216.4,1.85,3.246811702925731,0.3147208121827411,0.16532258064516128,0.26875000000000004,1.625609756097561
458296,Category Promotion,2024-10-11,Inactive,App,809,58,55,67.96,483.77,1.73,7.11845203060624,0.07169344870210136,0.9482758620689655,1.1717241379310344,1.2356363636363634
285909,App Push Notification,2024-10-11,All,SMS,959,202,18,88.26,190.47,3.83,2.15805574439157,0.21063607924921793,0.0891089108910891,0.43693069306930693,4.903333333333333
599273,Email Campaign,2024-10-11,New Users,Social Media,468,200,74,75.61,191.4,2.34,2.531411188996165,0.42735042735042733,0.37,0.37805,1.0217567567567567
577754,Referral Program,2024-10-11,New Users,Social Media,794,80,59,56.45,477.71,2.74,8.46253321523472,0.10075566750629723,0.7375,0.7056250000000001,0.9567796610169492
93772,New User Discount,2024-10-12,New Users,Social Media,990,212,36,61.32,471.03,3.34,7.681506849315068,0.21414141414141413,0.16981132075471697,0.2892452830188679,1.7033333333333334
731942,Weekend Special,2024-10-12,New Users,Email,915,257,28,94.28,356.87,2.4,3.785214255409419,0.28087431693989073,0.10894941634241245,0.36684824902723734,3.367142857142857
657996,Festival Offer,2024-10-12,New Users,Email,762,268,45,91.97,192.27,2.84,2.090573012939002,0.35170603674540685,0.16791044776119404,0.34317164179104476,2.0437777777777777
832453,Flash Sale,2024-10-12,Premium,App,594,90,62,98.7,228.86,2.88,2.318743667679838,0.15151515151515152,0.6888888888888889,1.0966666666666667,1.5919354838709678
605363,Membership Drive,2024-10-12,New Users,Email,631,210,67,60.84,242.73,2.79,3.9896449704142007,0.3328050713153724,0.319047619047619,0.28971428571428576,0.9080597014925373
597098,Category Promotion,2024-10-12,All,SMS,634,300,50,97.07,352.25,2.91,3.628824559596168,0.47318611987381703,0.16666666666666666,0.32356666666666667,1.9413999999999998
323864,App Push Notification,2024-10-12,Premium,SMS,743,101,86,83.9,248.58,3.78,2.962812872467223,0.13593539703903096,0.8514851485148515,0.8306930693069308,0.9755813953488373
865450,Email Campaign,2024-10-12,All,Social Media,446,245,27,61.83,342.81,3.71,5.5443959243085885,0.5493273542600897,0.11020408163265306,0.2523673469387755,2.29
378774,Referral Program,2024-10-12,All,Email,679,263,97,63.02,482.39,1.96,7.65455410980641,0.3873343151693667,0.3688212927756654,0.2396197718631179,0.6496907216494846
751235,New User Discount,2024-10-13,New Users,Social Media,679,158,15,63.94,245.64,3.63,3.841726618705036,0.23269513991163476,0.0949367088607595,0.40468354430379744,4.262666666666666
903723,Weekend Special,2024-10-13,Premium,App,658,137,37,64.13,499.73,1.64,7.79245283018868,0.20820668693009117,0.27007299270072993,0.46810218978102186,1.7332432432432432
979693,Festival Offer,2024-10-13,Inactive,Social Media,839,272,42,88.73,141.74,2.23,1.5974304068522485,0.32419547079856975,0.15441176470588236,0.32621323529411766,2.112619047619048
745711,Flash Sale,2024-10-13,Inactive,SMS,728,281,69,65.51,319.24,3.82,4.873149137536254,0.385989010989011,0.24555160142348753,0.2331316725978648,0.9494202898550725
758908,Membership Drive,2024-10-13,Inactive,App,943,142,75,77.1,112.93,3.09,1.464721141374838,0.15058324496288442,0.528169014084507,0.5429577464788732,1.028
338687,Category Promotion,2024-10-13,All,App,893,292,19,50.9,190.44,3.5,3.7414538310412575,0.3269876819708847,0.06506849315068493,0.17431506849315068,2.6789473684210527
273369,App Push Notification,2024-10-13,Premium,Email,608,207,53,79.37,458.23,3.51,5.773340052916719,0.3404605263157895,0.2560386473429952,0.3834299516908213,1.4975471698113207
544346,Email Campaign,2024-10-13,Premium,Email,662,275,67,69.04,368.49,2.42,5.337340672074159,0.41540785498489424,0.24363636363636362,0.2510545454545455,1.03044776119403
837504,Referral Program,2024-10-13,Inactive,SMS,680,275,35,95.01,121.09,2.53,1.2744974213240712,0.40441176470588236,0.12727272727272726,0.3454909090909091,2.714571428571429
914638,New User Discount,2024-10-14,Inactive,Email,495,57,72,86.01,452.2,2.89,5.257528194396,0.11515151515151516,1.263157894736842,1.5089473684210528,1.1945833333333333
149327,Weekend Special,2024-10-14,All,App,614,203,52,61.09,444.81,3.21,7.2812244229824845,0.3306188925081433,0.2561576354679803,0.30093596059113303,1.1748076923076924
307170,Festival Offer,2024-10-14,Inactive,App,732,237,94,61.36,208.45,2.82,3.3971642764015644,0.3237704918032787,0.39662447257383965,0.2589029535864979,0.6527659574468085
959314,Flash Sale,2024-10-14,New Users,Social Media,698,261,57,91.65,470.23,1.94,5.130714675395526,0.37392550143266473,0.21839080459770116,0.3511494252873563,1.6078947368421053
28381,Membership Drive,2024-10-14,New Users,Social Media,788,235,48,53.66,457.43,2.7,8.524599329109206,0.2982233502538071,0.20425531914893616,0.2283404255319149,1.1179166666666667
410675,Category Promotion,2024-10-14,New Users,Email,476,61,80,80.94,440.89,2.46,5.447121324437855,0.12815126050420167,1.3114754098360655,1.3268852459016394,1.01175
647394,App Push Notification,2024-10-14,All,Social Media,571,125,15,76.78,119.51,2.8,1.556525136754363,0.21891418563922943,0.12,0.61424,5.118666666666667
112007,Email Campaign,2024-10-14,All,App,918,92,27,56.81,383.91,2.3,6.7577891216335155,0.10021786492374728,0.29347826086956524,0.6175,2.104074074074074
706545,Referral Program,2024-10-14,Inactive,Email,926,296,96,58.37,171.44,1.69,2.9371252355662154,0.31965442764578833,0.32432432432432434,0.19719594594594594,0.6080208333333333
641869,New User Discount,2024-10-15,Inactive,SMS,711,154,65,82.24,277.06,3.1,3.3689202334630353,0.21659634317862167,0.42207792207792205,0.534025974025974,1.2652307692307692
918649,Weekend Special,2024-10-15,All,SMS,787,273,87,75.67,456.3,2.08,6.030130831240914,0.3468869123252859,0.31868131868131866,0.2771794871794872,0.8697701149425288
879439,Festival Offer,2024-10-15,New Users,SMS,411,153,84,89.88,206.98,1.66,2.3028482421005787,0.3722627737226277,0.5490196078431373,0.5874509803921568,1.0699999999999998
228438,Flash Sale,2024-10-15,Inactive,Email,477,291,73,88.25,251.96,3.01,2.855070821529745,0.610062893081761,0.2508591065292096,0.30326460481099654,1.2089041095890412
767140,Membership Drive,2024-10-15,New Users,Social Media,852,274,16,79.94,480.01,1.59,6.004628471353516,0.3215962441314554,0.058394160583941604,0.2917518248175182,4.99625
162398,Category Promotion,2024-10-15,New Users,Social Media,740,177,96,69.33,310.12,3.25,4.4730996682532815,0.2391891891891892,0.5423728813559322,0.3916949152542373,0.7221875
726922,App Push Notification,2024-10-15,Premium,App,565,50,98,67.21,471.12,1.91,7.009671179883947,0.08849557522123894,1.96,1.3441999999999998,0.6858163265306122
595525,Email Campaign,2024-10-15,All,App,886,277,69,91.81,498.56,2.43,5.430345278292125,0.3126410835214447,0.2490974729241877,0.3314440433212996,1.3305797101449275
53318,Referral Program,2024-10-15,New Users,Email,994,162,36,89.41,330.9,3.66,3.7009283077955484,0.16297786720321933,0.2222222222222222,0.5519135802469135,2.483611111111111
360834,New User Discount,2024-10-16,All,Email,673,149,75,99.62,224.09,2.17,2.2494479020277054,0.2213967310549777,0.5033557046979866,0.6685906040268457,1.3282666666666667
771536,Weekend Special,2024-10-16,New Users,SMS,689,133,17,71.45,238.2,2.3,3.333799860041987,0.193033381712627,0.12781954887218044,0.5372180451127819,4.202941176470588
474801,Festival Offer,2024-10-16,All,Social Media,819,276,77,65.79,114.03,1.94,1.7332421340629274,0.336996336996337,0.27898550724637683,0.23836956521739133,0.8544155844155845
985737,Flash Sale,2024-10-16,Premium,SMS,814,153,82,73.83,449.76,2.9,6.091832588378708,0.18796068796068796,0.5359477124183006,0.48254901960784313,0.9003658536585366
230429,Membership Drive,2024-10-16,Inactive,SMS,497,89,24,52.82,375.3,3.52,7.105263157894737,0.1790744466800805,0.2696629213483146,0.5934831460674157,2.200833333333333
910173,Category Promotion,2024-10-16,All,App,496,293,94,65.94,115.48,3.69,1.7512890506521082,0.5907258064516129,0.32081911262798635,0.22505119453924913,0.7014893617021276
987109,App Push Notification,2024-10-16,New Users,Social Media,733,300,15,56.08,324.69,2.9,5.789764621968616,0.4092769440654843,0.05,0.18693333333333334,3.7386666666666666
167846,Email Campaign,2024-10-16,Inactive,Email,593,223,63,77.55,359.98,3.96,4.641908446163765,0.3760539629005059,0.2825112107623318,0.34775784753363226,1.2309523809523808
660247,Referral Program,2024-10-16,Premium,App,452,286,43,50.98,335.51,2.33,6.581208316987054,0.6327433628318584,0.15034965034965034,0.17825174825174825,1.1855813953488372
804785,New User Discount,2024-10-17,All,App,528,212,54,51.26,115.62,3.89,2.255559890753024,0.4015151515151515,0.25471698113207547,0.24179245283018866,0.9492592592592592
305403,Weekend Special,2024-10-17,New Users,Email,520,215,85,50.94,191.94,2.91,3.767962308598351,0.41346153846153844,0.3953488372093023,0.23693023255813953,0.5992941176470588
238606,Festival Offer,2024-10-17,New Users,Email,679,158,78,56.65,238.72,3.51,4.213945278022948,0.23269513991163476,0.4936708860759494,0.3585443037974683,0.7262820512820513
373004,Flash Sale,2024-10-17,New Users,Email,858,81,51,72.0,388.75,2.16,5.399305555555555,0.0944055944055944,0.6296296296296297,0.8888888888888888,1.411764705882353
21278,Membership Drive,2024-10-17,Inactive,Social Media,414,127,33,65.49,331.03,3.92,5.054664834325851,0.30676328502415456,0.25984251968503935,0.5156692913385826,1.9845454545454544
902299,Category Promotion,2024-10-17,Premium,Social Media,788,111,60,82.69,388.11,3.13,4.693554238722942,0.14086294416243655,0.5405405405405406,0.7449549549549549,1.3781666666666665
145300,App Push Notification,2024-10-17,New Users,SMS,989,232,95,99.84,467.5,3.17,4.682491987179487,0.2345803842264914,0.40948275862068967,0.4303448275862069,1.0509473684210526
260293,Email Campaign,2024-10-17,Premium,Email,469,129,58,59.32,428.13,1.89,7.217296021577883,0.27505330490405117,0.4496124031007752,0.4598449612403101,1.0227586206896553
769492,Referral Program,2024-10-17,Premium,Email,669,268,98,80.54,470.91,2.75,5.8469083685125405,0.40059790732436473,0.3656716417910448,0.3005223880597015,0.8218367346938776
298563,New User Discount,2024-10-18,Inactive,SMS,886,271,12,99.56,473.23,3.75,4.753214142225794,0.3058690744920993,0.04428044280442804,0.367380073800738,8.296666666666667
46407,Weekend Special,2024-10-18,New Users,Social Media,858,190,67,55.78,157.25,3.26,2.819110792398709,0.22144522144522144,0.3526315789473684,0.29357894736842105,0.8325373134328359
889221,Festival Offer,2024-10-18,Premium,App,593,155,83,78.99,110.64,3.38,1.4006836308393469,0.26138279932546377,0.535483870967742,0.5096129032258064,0.9516867469879517
651029,Flash Sale,2024-10-18,All,SMS,941,245,12,75.69,320.48,1.62,4.23411282864315,0.2603613177470776,0.04897959183673469,0.3089387755102041,6.3075
424395,Membership Drive,2024-10-18,Premium,Email,897,281,15,80.46,161.09,2.47,2.0021128511061397,0.3132664437012263,0.05338078291814947,0.2863345195729537,5.364
667445,Category Promotion,2024-10-18,All,Social Media,627,284,60,75.51,133.08,2.48,1.7624155740961462,0.4529505582137161,0.2112676056338028,0.2658802816901409,1.2585000000000002
746221,App Push Notification,2024-10-18,Premium,App,571,291,68,90.76,392.97,3.5,4.329770824151609,0.5096322241681261,0.23367697594501718,0.31189003436426116,1.3347058823529412
431602,Email Campaign,2024-10-18,Premium,App,517,152,58,70.19,433.27,3.78,6.172816640547087,0.2940038684719536,0.3815789473684211,0.46177631578947365,1.2101724137931034
300315,Referral Program,2024-10-18,New Users,App,474,218,73,84.21,449.09,3.64,5.332977081106757,0.459915611814346,0.3348623853211009,0.3862844036697247,1.1535616438356164
239477,New User Discount,2024-10-19,Premium,SMS,497,181,23,63.34,303.88,3.35,4.797600252604989,0.3641851106639839,0.1270718232044199,0.3499447513812155,2.753913043478261
839,Weekend Special,2024-10-19,Inactive,App,771,137,49,54.32,112.69,3.69,2.0745581737849776,0.17769130998702984,0.35766423357664234,0.3964963503649635,1.1085714285714285
445,Festival Offer,2024-10-19,Inactive,Email,734,226,48,62.15,285.38,3.02,4.591794046661303,0.3079019073569482,0.21238938053097345,0.27499999999999997,1.2947916666666666
42730,Flash Sale,2024-10-19,Inactive,App,668,229,99,80.88,260.53,2.92,3.2211918892185953,0.34281437125748504,0.43231441048034935,0.3531877729257642,0.8169696969696969
